parasiteScientificName,Location,Latitude,Longitude
Thysaniezia giardi,Pakistan,30.375321,69.34511599999999
Moniezia benedeni,Pakistan,30.375321,69.34511599999999
Avitellina centripunctata,Pakistan,30.375321,69.34511599999999
Stilesia globipunctata,Pakistan,30.375321,69.34511599999999
Raillietina tetragona,Pakistan,30.375321,69.34511599999999
Raillietina echinobothrida,Pakistan,30.375321,69.34511599999999
Choanotaenia infundibulum,Pakistan,30.375321,69.34511599999999
Hymenolepis diminuta,Finland,61.92410999999999,25.7481511
Moniezia expansa,Sumatra,-0.589724,101.3431058
Hymenolepis nana,Italy,41.87194,12.56738
Raillietina cesticillus,Italy,41.87194,12.56738
Taenia asiatica,Japan,36.204824,138.252924
Retinometra venusta,Armenia,40.069099,45.038189
Microsomacanthus paramicrosoma,Armenia,40.069099,45.038189
Aploparaksis filum,Armenia,40.069099,45.038189
Anoplocephala perfoliata,"England, Wales + Isle of Man",54.236107,-4.548056
Paradilepis scolecina,Italy,41.87194,12.56738
Molluscotaenia crassiscolex,Germany,51.165691,10.451526
Lineolepis scutigera,Germany,51.165691,10.451526
Neoskrjabinolepis schaldybini,Germany,51.165691,10.451526
Urocystis prolifer,Germany,51.165691,10.451526
Taenia pisiformis,Southwest Europe,41.2745004,-1.2121322
Cittotaenia denticulata,Southwest Europe,41.2745004,-1.2121322
Neoctenotaenia ctenoides,Southwest Europe,41.2745004,-1.2121322
Proteocephalus percae,Switzerland + Lichtenstein,47.3682887,8.5374552
Taenia solium,California,36.778261,-119.4179324
Schizorchis altaica,Lake Baikal,53.5587003,108.1649965
Mosgovoyia pectinata,Lake Baikal,53.5587003,108.1649965
Paranoplocephala omphalodes,Lake Baikal,53.5587003,108.1649965
Anoplocephala magna,Lake Baikal,53.5587003,108.1649965
Anoplocephala perfoliata,Lake Baikal,53.5587003,108.1649965
Moniezia expansa,Lake Baikal,53.5587003,108.1649965
Moniezia benedeni,Lake Baikal,53.5587003,108.1649965
Avitellina centripunctata,Lake Baikal,53.5587003,108.1649965
Avitellina arctica,Lake Baikal,53.5587003,108.1649965
Thysaniezia giardi,Lake Baikal,53.5587003,108.1649965
Catenotaenia pusilla,Lake Baikal,53.5587003,108.1649965
Mathevotaenia symmetrica,Lake Baikal,53.5587003,108.1649965
Hymenolepis diminuta,Lake Baikal,53.5587003,108.1649965
Rodentolepis straminea,Lake Baikal,53.5587003,108.1649965
Urocystis prolifer,Lake Baikal,53.5587003,108.1649965
Dipylidium caninum,Lake Baikal,53.5587003,108.1649965
Cladotaenia globifera,Lake Baikal,53.5587003,108.1649965
Taenia solium,Lake Baikal,53.5587003,108.1649965
Taenia hydatigena,Lake Baikal,53.5587003,108.1649965
Taenia mustelae,Lake Baikal,53.5587003,108.1649965
Taenia martis,Lake Baikal,53.5587003,108.1649965
Taenia crassiceps,Lake Baikal,53.5587003,108.1649965
Taenia pisiformis,Lake Baikal,53.5587003,108.1649965
Echinococcus granulosus,Lake Baikal,53.5587003,108.1649965
Fimbriarioides intermedia,Iceland,64.963051,-19.020835
Hymenolepis nana,Mali,17.570692,-3.996166
Taenia saginata,Pakistan,30.375321,69.34511599999999
Bothriocephalus claviceps,Nearctic,53.569001,-113.571487
Bothriocephalus cuspidatus,Nearctic,53.569001,-113.571487
Bothriocephalus acheilognathi,Nearctic,53.569001,-113.571487
Proteocephalus longicollis,Denmark,56.26392,9.501785
Triaenophorus nodulosus,Denmark,56.26392,9.501785
Echinococcus granulosus,Bangladesh,23.684994,90.356331
Proteocephalus macrocephalus,Belgium + Luxembourg,50.0546886,5.467698299999999
Bothriocephalus claviceps,Belgium + Luxembourg,50.0546886,5.467698299999999
Bothriocephalus acheilognathi,Australia,-25.274398,133.775136
Anoplocephala magna,Germany,51.165691,10.451526
Bothriocephalus acheilognathi,Arkansas,35.20105,-91.8318334
Microsomacanthus ductilis,Islands of the Arctic Ocean,65.2481624,-60.4620977
Tetrabothrius erostris,Islands of the Arctic Ocean,65.2481624,-60.4620977
Taenia saginata,Southeast Asia,-2.2179704,115.66283
Bothriocephalus acheilognathi,Greece,39.074208,21.824312
Khawia sinensis,Greece,39.074208,21.824312
Taenia polyacantha,Spain + Andalusia,37.5442706,-4.7277528
Taenia mustelae,Byelorussia,53.709807,27.953389
Drepanidotaenia lanceolata,Yugoslavia,37.09024,-95.712891
Bothriocephalus acheilognathi,Georgia (USSR),42.315407,43.35689199999999
Bothriocephalus scorpii,Sea of Japan,38.848848,135
Staphylocystis furcata,"England, Wales + Isle of Man",54.236107,-4.548056
Staphylocystis scalaris,"England, Wales + Isle of Man",54.236107,-4.548056
Rodentolepis microstoma,"England, Wales + Isle of Man",54.236107,-4.548056
Rodentolepis straminea,"England, Wales + Isle of Man",54.236107,-4.548056
Taenia martis,"England, Wales + Isle of Man",54.236107,-4.548056
Moniezia benedeni,"England, Wales + Isle of Man",54.236107,-4.548056
Moniezia expansa,"England, Wales + Isle of Man",54.236107,-4.548056
Taenia hydatigena,Mongolia,46.862496,103.846656
Echinococcus granulosus,Mongolia,46.862496,103.846656
Bothriocephalus acheilognathi,New South Wales,-31.2532183,146.921099
Proteocephalus macrocephalus,Eire + N. Ireland,54.7877149,-6.4923145
Bothriocephalus claviceps,Eire + N. Ireland,54.7877149,-6.4923145
Diphyllobothrium ditremum,Northeast Atlantic,39.370134,-77.40677199999999
Catenotaenia pusilla,Eire + N. Ireland,54.7877149,-6.4923145
Bertiella studeri,Spain + Andalusia,37.5442706,-4.7277528
Paradilepis caballeroi,Gulf of Mexico,25.304304,-90.065918
Dipylidium caninum,France,46.227638,2.213749
Hymenolepis diminuta,New South Wales,-31.2532183,146.921099
Taenia asiatica,Indonesia & Malaysia,-0.789275,113.921327
Joyeuxiella echinorhynchoides,Greece,39.074208,21.824312
Dipylidium caninum,Greece,39.074208,21.824312
Taenia hydatigena,Greece,39.074208,21.824312
Taenia pisiformis,Greece,39.074208,21.824312
Taenia taeniaeformis,Greece,39.074208,21.824312
Taenia crassiceps,Greece,39.074208,21.824312
Cladotaenia globifera,Spain + Andalusia,37.5442706,-4.7277528
Taenia solium,Malagasay,-20,47
Taenia solium,Burundi,-3.373056,29.918886
Raillietina tetragona,Yugoslavia,37.09024,-95.712891
Raillietina echinobothrida,Yugoslavia,37.09024,-95.712891
Davainea proglottina,Yugoslavia,37.09024,-95.712891
Ligula intestinalis,Lake Baikal,53.5587003,108.1649965
Avitellina centripunctata,France,46.227638,2.213749
Moniezia benedeni,France,46.227638,2.213749
Taenia mustelae,Spain + Andalusia,37.5442706,-4.7277528
Hymenolepis diminuta,Mexico,23.634501,-102.552784
Taenia saginata,Mexico,23.634501,-102.552784
Proteocephalus ambiguus,Norway,60.47202399999999,8.468945999999999
Diplocotyle olrikii,Norway,60.47202399999999,8.468945999999999
Eubothrium salvelini,France,46.227638,2.213749
Dipylidium caninum,Taiwan,23.69781,120.960515
Taenia pisiformis,Taiwan,23.69781,120.960515
Hymenolepis nana,Uruguay,-32.522779,-55.765835
Triaenophorus nodulosus,Switzerland + Lichtenstein,47.3682887,8.5374552
Fimbriaria fasciolaris,Egypt,26.820553,30.802498
Fimbriaria fasciolaris,Kenya,-0.023559,37.906193
Cloacotaenia megalops,Kenya,-0.023559,37.906193
Eubothrium salvelini,Lake Michigan,43.4501005,-87.22201869999999
Echinococcus multilocularis,Quebec,52.9399159,-73.5491361
Sobolevicanthus octacantha,Egypt,26.820553,30.802498
Sobolevicanthus octacantha,Zaire,-6.2649292,14.2343282
Diploposthe laevis,Zaire,-6.2649292,14.2343282
Diploposthe laevis,Kenya,-0.023559,37.906193
Diploposthe laevis,Ethiopia (incl. Dhibouti),11.59516,43.146473
Diploposthe laevis,Egypt,26.820553,30.802498
Bothriocephalus acheilognathi,Europe,54.5259614,15.2551187
Cyathocephalus truncatus,Europe,54.5259614,15.2551187
Proteocephalus torulosus,Europe,54.5259614,15.2551187
Ligula intestinalis,Greece,39.074208,21.824312
Bothriocephalus rarus,New Hampshire/Vermont/Massachusetts/Connecticut/Rhode Is.,43.2509279,-71.9273024
Taenia mustelae,United States,37.09024,-95.712891
Cladotaenia circi,United States,37.09024,-95.712891
Paranoplocephala omphalodes,Germany,51.165691,10.451526
Taenia crassiceps,Austria,47.516231,14.550072
Taenia polyacantha,Austria,47.516231,14.550072
Taenia taeniaeformis,Austria,47.516231,14.550072
Taenia serialis,Austria,47.516231,14.550072
Eubothrium salvelini,Austria,47.516231,14.550072
Proteocephalus longicollis,Austria,47.516231,14.550072
Triaenophorus nodulosus,Austria,47.516231,14.550072
Bothriocephalus acheilognathi,Puerto Rico,18.220833,-66.590149
Proteocephalus ambloplitis,Puerto Rico,18.220833,-66.590149
Caryophyllaeus laticeps,Switzerland + Lichtenstein,47.3682887,8.5374552
Tatria biremis,"Ukraine, incl. Moldavia",48.379433,31.1655799
Catenotaenia pusilla,Switzerland + Lichtenstein,47.3682887,8.5374552
Taenia hydatigena,Peru,-9.189967,-75.015152
Taenia multiceps,Peru,-9.189967,-75.015152
Dipylidium caninum,Peru,-9.189967,-75.015152
Molluscotaenia crassiscolex,France,46.227638,2.213749
Neogryporhynchus cheilancristrotus,"Ukraine, incl. Moldavia",48.379433,31.1655799
Paricterotaenia porosa,"Ukraine, incl. Moldavia",48.379433,31.1655799
Diorchis brevis,"Ukraine, incl. Moldavia",48.379433,31.1655799
Diploposthe laevis,"Ukraine, incl. Moldavia",48.379433,31.1655799
Rodentolepis asymmetrica,Switzerland + Lichtenstein,47.3682887,8.5374552
Staphylocystis furcata,Switzerland + Lichtenstein,47.3682887,8.5374552
Cyathocephalus truncatus,Switzerland + Lichtenstein,47.3682887,8.5374552
Tetrabothrius erostris,"Ukraine, incl. Moldavia",48.379433,31.1655799
Anoplocephala perfoliata,Spain + Andalusia,37.5442706,-4.7277528
Tschertkovilepis setigera,Finno-Karelian ASSR,63.15587019999999,32.9905552
Molluscotaenia crassiscolex,European USSR (CIS),54.5259614,15.2551187
Mosgovoyia pectinata,European USSR (CIS),54.5259614,15.2551187
Paruterina candelabraria,European USSR (CIS),54.5259614,15.2551187
Taenia parenchymatosa,European USSR (CIS),54.5259614,15.2551187
Pseudhymenolepis redonica,Spain + Andalusia,37.5442706,-4.7277528
Caryophyllaeus laticeps,Egypt,26.820553,30.802498
Caryophyllaeus laticeps,Morocco,31.791702,-7.092619999999999
Thysaniezia giardi,Spain + Andalusia,37.5442706,-4.7277528
Polyonchobothrium clarias,Gabon,-0.803689,11.609444
Polyonchobothrium clarias,Sudan,12.862807,30.217636
Polyonchobothrium clarias,Senegal,14.497401,-14.452362
Polyonchobothrium clarias,Uganda,1.373333,32.290275
Ligula intestinalis,Zaire,-6.2649292,14.2343282
Amirthalingamia macracantha,Sudan,12.862807,30.217636
Proteocephalus longicollis,Baltic Sea,58.48795200000001,19.863281
Proteocephalus percae,Baltic Sea,58.48795200000001,19.863281
Diplocotyle olrikii,European USSR (CIS),54.5259614,15.2551187
Anoplocephala perfoliata,Chile,-35.675147,-71.542969
Anoplocephala magna,Chile,-35.675147,-71.542969
Anoplocephala perfoliata,Belgium + Luxembourg,50.0546886,5.467698299999999
Taenia hydatigena,Nearctic,53.569001,-113.571487
Moniezia benedeni,Nearctic,53.569001,-113.571487
Moniezia expansa,Nearctic,53.569001,-113.571487
Triaenophorus nodulosus,Russia (European),54.5259614,15.2551187
Diphyllobothrium ditremum,Russia (European),54.5259614,15.2551187
Bertiella studeri,Sri Lanka,7.873053999999999,80.77179699999999
Dipylidium caninum,Sri Lanka,7.873053999999999,80.77179699999999
Oochoristica anolis,Lesser Antilles,14.4122148,-64.7627955
Raillietina cesticillus,Ethiopia (incl. Dhibouti),11.59516,43.146473
Raillietina tetragona,Ethiopia (incl. Dhibouti),11.59516,43.146473
Choanotaenia infundibulum,Ethiopia (incl. Dhibouti),11.59516,43.146473
Raillietina echinobothrida,Ethiopia (incl. Dhibouti),11.59516,43.146473
Hymenolepis carioca,Ethiopia (incl. Dhibouti),11.59516,43.146473
Anoplocephala perfoliata,France,46.227638,2.213749
Anoplocephala magna,France,46.227638,2.213749
Schistocephalus solidus,Baltic Sea,58.48795200000001,19.863281
Anoplocephala magna,Mexico,23.634501,-102.552784
Anoplocephala perfoliata,Mexico,23.634501,-102.552784
Moniezia expansa,Mexico,23.634501,-102.552784
Oochoristica osheroffi,Mexico,23.634501,-102.552784
Glaridacris confusa,Mexico,23.634501,-102.552784
Dipylidium caninum,Mexico,23.634501,-102.552784
Variolepis farciminosa,Mexico,23.634501,-102.552784
Ophiotaenia perspicua,Mexico,23.634501,-102.552784
Taenia hydatigena,Mexico,23.634501,-102.552784
Taenia multiceps,Mexico,23.634501,-102.552784
Taenia pisiformis,Mexico,23.634501,-102.552784
Taenia serialis,Mexico,23.634501,-102.552784
Taenia taeniaeformis,Mexico,23.634501,-102.552784
Paranoplocephala omphalodes,"Ukraine, incl. Moldavia",48.379433,31.1655799
Mosgovoyia pectinata,"Ukraine, incl. Moldavia",48.379433,31.1655799
Catenotaenia pusilla,"Ukraine, incl. Moldavia",48.379433,31.1655799
Lineolepis scutigera,"Ukraine, incl. Moldavia",48.379433,31.1655799
Rodentolepis straminea,"Ukraine, incl. Moldavia",48.379433,31.1655799
Echinococcus granulosus,Kashmir + Jammu,32.7266016,74.8570259
Bertiella studeri,Equatorial Guinea,1.650801,10.267895
Proteocephalus torulosus,Germany,51.165691,10.451526
Hymenolepis nana,Argentina,-38.416097,-63.61667199999999
Echinococcus granulosus,Norway,60.47202399999999,8.468945999999999
Echinococcus granulosus,Sweden,60.12816100000001,18.643501
Echinococcus granulosus,Finland,61.92410999999999,25.7481511
Valipora campylancristrota,Italy,41.87194,12.56738
Echinococcus granulosus,Cyprus,35.126413,33.429859
Rodentolepis straminea,Spain + Andalusia,37.5442706,-4.7277528
Caryophyllaeus laticeps,Eire + N. Ireland,54.7877149,-6.4923145
Eubothrium salvelini,Eire + N. Ireland,54.7877149,-6.4923145
Proteocephalus filicollis,Eire + N. Ireland,54.7877149,-6.4923145
Schistocephalus solidus,Eire + N. Ireland,54.7877149,-6.4923145
Cyathocephalus truncatus,Mongolia,46.862496,103.846656
Hymenolepis diminuta,Puerto Rico,18.220833,-66.590149
Hymenolepis nana,Sulawesi,-1.8479,120.5279
Proteocephalus ambiguus,"England, Wales + Isle of Man",54.236107,-4.548056
Proteocephalus ambiguus,France,46.227638,2.213749
Proteocephalus ambiguus,Europe,54.5259614,15.2551187
Triaenophorus nodulosus,"Ukraine, incl. Moldavia",48.379433,31.1655799
Moniezia benedeni,Yugoslavia,37.09024,-95.712891
Taenia serialis,Yugoslavia,37.09024,-95.712891
Proteocephalus cernuae,Europe,54.5259614,15.2551187
Proteocephalus filicollis,Europe,54.5259614,15.2551187
Proteocephalus longicollis,Europe,54.5259614,15.2551187
Proteocephalus macrocephalus,Europe,54.5259614,15.2551187
Proteocephalus macrocephalus,Nearctic,53.569001,-113.571487
Taenia hydatigena,Jordan,30.585164,36.238414
Caryophyllaeus laticeps,"England, Wales + Isle of Man",54.236107,-4.548056
Proteocephalus osculatus,Europe,54.5259614,15.2551187
Proteocephalus percae,Europe,54.5259614,15.2551187
Proteocephalus thymalli,Europe,54.5259614,15.2551187
Proteocephalus torulosus,Iraq,33.223191,43.679291
Cladotaenia globifera,Byelorussia,53.709807,27.953389
Oochoristica javaensis,Islands of Western Pacific,-8.783195,-124.508523
Oochoristica javaensis,Java,-7.29,109.9
Echinococcus granulosus,Japan,36.204824,138.252924
Glossocercus caribaensis,Florida,27.6648274,-81.5157535
Aploparaksis crassirostris,Spain + Andalusia,37.5442706,-4.7277528
Aploparaksis filum,Spain + Andalusia,37.5442706,-4.7277528
Aploparaksis pseudofilum,Spain + Andalusia,37.5442706,-4.7277528
Archigetes sieboldi,Spain + Andalusia,37.5442706,-4.7277528
Avitellina centripunctata,Spain + Andalusia,37.5442706,-4.7277528
Bothriocephalus claviceps,Western Mediterranean,34.5531284,18.0480105
Bothriocephalus scorpii,Western Mediterranean,34.5531284,18.0480105
Calliobothrium verticillatum,Off Azores/Canary/Cape Verde Isles,28.2915637,-16.6291304
Caryophyllaeus laticeps,Spain + Andalusia,37.5442706,-4.7277528
Choanotaenia infundibulum,Spain + Andalusia,37.5442706,-4.7277528
Cittotaenia denticulata,Spain + Andalusia,37.5442706,-4.7277528
Cloacotaenia megalops,Spain + Andalusia,37.5442706,-4.7277528
Davainea proglottina,Spain + Andalusia,37.5442706,-4.7277528
Diorchis inflata,Spain + Andalusia,37.5442706,-4.7277528
Diorchis nyrocae,Spain + Andalusia,37.5442706,-4.7277528
Diorchis parvogenitalis,Spain + Andalusia,37.5442706,-4.7277528
Diploposthe laevis,Spain + Andalusia,37.5442706,-4.7277528
Triaenophorus crassus,Alberta,53.9332706,-116.5765035
Drepanidotaenia lanceolata,Spain + Andalusia,37.5442706,-4.7277528
Fimbriaria fasciolaris,Spain + Andalusia,37.5442706,-4.7277528
Flamingolepis liguloides,Spain + Andalusia,37.5442706,-4.7277528
Flamingolepis flamingo,Spain + Andalusia,37.5442706,-4.7277528
Lacistorhynchus tenuis,Spain + Andalusia,37.5442706,-4.7277528
Ligula intestinalis,Spain + Andalusia,37.5442706,-4.7277528
Microsomacanthus compressa,Spain + Andalusia,37.5442706,-4.7277528
Moniezia benedeni,Spain + Andalusia,37.5442706,-4.7277528
Moniezia expansa,Spain + Andalusia,37.5442706,-4.7277528
Mosgovoyia pectinata,Spain + Andalusia,37.5442706,-4.7277528
Echinococcus multilocularis,Eastern & Central Europe,48.66,19.5
Neoctenotaenia ctenoides,Spain + Andalusia,37.5442706,-4.7277528
Ophryocotyle proteus,Canary Islands,28.2915637,-16.6291304
Paruterina candelabraria,Spain + Andalusia,37.5442706,-4.7277528
Proteocephalus macrocephalus,Balearic Islands,39.3587759,2.7356328
Proteocephalus macrocephalus,Spain + Andalusia,37.5442706,-4.7277528
Proteocephalus percae,Spain + Andalusia,37.5442706,-4.7277528
Schistocephalus solidus,Spain + Andalusia,37.5442706,-4.7277528
Sobolevicanthus gracilis,Spain + Andalusia,37.5442706,-4.7277528
Stilesia globipunctata,Spain + Andalusia,37.5442706,-4.7277528
Taenia solium,Spain + Andalusia,37.5442706,-4.7277528
Tschertkovilepis setigera,Spain + Andalusia,37.5442706,-4.7277528
Echinococcus granulosus,Tunisia,33.886917,9.537499
Proteocephalus longicollis,Eire + N. Ireland,54.7877149,-6.4923145
Gangesia parasiluri,Japan,36.204824,138.252924
Proteocephalus longicollis,Lake Michigan,43.4501005,-87.22201869999999
Taenia saginata,France,46.227638,2.213749
Echinococcus granulosus,Iceland,64.963051,-19.020835
Taenia solium,Hawaiian Islands,19.8967662,-155.5827818
Anoplotaenia dasyuri,Australia,-25.274398,133.775136
Taenia hydatigena,Australia,-25.274398,133.775136
Haplobothrium globuliforme,Canada,56.130366,-106.346771
Moniezia expansa,Iceland,64.963051,-19.020835
Schistocephalus solidus,Nearctic,53.569001,-113.571487
Bertiella mucronata,Neotropical,28.9337826,-95.30845339999999
Taenia taeniaeformis,Neotropical,28.9337826,-95.30845339999999
Catenotaenia pusilla,Germany,51.165691,10.451526
Diploposthe laevis,Germany,51.165691,10.451526
Hymenolepis diminuta,Germany,51.165691,10.451526
Mosgovoyia pectinata,Germany,51.165691,10.451526
Taenia solium,Germany,51.165691,10.451526
Echinococcus granulosus,Egypt,26.820553,30.802498
Dipylidium caninum,Egypt,26.820553,30.802498
Grillotia erinaceus,Western coast of British Isles,56.41323389999999,-5.472362899999999
Echinococcus multilocularis,Egypt,26.820553,30.802498
Diplocotyle olrikii,Northeast Atlantic,39.370134,-77.40677199999999
Caryophyllaeus laticeps,Northeast Atlantic,39.370134,-77.40677199999999
Bothriocephalus claviceps,Northeast Atlantic,39.370134,-77.40677199999999
Eubothrium salvelini,Northeast Atlantic,39.370134,-77.40677199999999
