Parasite.species,Location,Latitude,Longitude,Habitat
Gongylonema pulchrum,Florida,27.6648274,-81.5157535,terrestrial
Haemonchus contortus,Pakistan,30.375321,69.34511599999999,terrestrial
Trichostrongylus axei,Pakistan,30.375321,69.34511599999999,terrestrial
Trichostrongylus vitrinus,Pakistan,30.375321,69.34511599999999,terrestrial
Trichostrongylus colubriformis,Pakistan,30.375321,69.34511599999999,terrestrial
Oesophagostomum venulosum,Pakistan,30.375321,69.34511599999999,terrestrial
Nematodirus spathiger,Pakistan,30.375321,69.34511599999999,terrestrial
Dictyocaulus filaria,Pakistan,30.375321,69.34511599999999,terrestrial
Trichuris skrjabini,Pakistan,30.375321,69.34511599999999,terrestrial
Oesophagostomum asperum,Pakistan,30.375321,69.34511599999999,terrestrial
Chabertia ovina,Pakistan,30.375321,69.34511599999999,terrestrial
Varestrongylus pneumonicus,Pakistan,30.375321,69.34511599999999,terrestrial
Oesophagostomum columbianum,Pakistan,30.375321,69.34511599999999,terrestrial
Cooperia pectinata,Pakistan,30.375321,69.34511599999999,terrestrial
Cooperia punctata,Pakistan,30.375321,69.34511599999999,terrestrial
Trichuris discolor,Pakistan,30.375321,69.34511599999999,terrestrial
Oesophagostomum radiatum,Pakistan,30.375321,69.34511599999999,terrestrial
Skrjabinema ovis,Pakistan,30.375321,69.34511599999999,terrestrial
Trichostrongylus axei,The Gambia,13.443182,-15.310139,terrestrial
Trichostrongylus colubriformis,The Gambia,13.443182,-15.310139,terrestrial
Oesophagostomum radiatum,The Gambia,13.443182,-15.310139,terrestrial
Uncinaria stenocephala,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Trichuris vulpis,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Haemonchus contortus,Sumatra,-0.589724,101.3431058,terrestrial
Trichostrongylus axei,Sumatra,-0.589724,101.3431058,terrestrial
Trichostrongylus colubriformis,Sumatra,-0.589724,101.3431058,terrestrial
Cooperia curticei,Sumatra,-0.589724,101.3431058,terrestrial
Heterakis spumosa,Victoria,-37.01,144.75,terrestrial
Raphidascaris acus,Eire + N. Ireland,54.7877149,-6.4923145,freshwater
Dicheilonema rheae,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Elaphostrongylus cervi,Nearctic,53.569001,-113.571487,terrestrial
Pseudalius inflexus,Italy,41.87194,12.56738,marine
Skrjabinoptera phrynosoma,Florida,27.6648274,-81.5157535,terrestrial
Skrjabinoptera phrynosoma,Idaho,44.0682019,-114.7420408,terrestrial
Skrjabinoptera phrynosoma,Oklahoma,35.0077519,-97.092877,terrestrial
Skrjabinoptera phrynosoma,Utah,39.3209801,-111.0937311,terrestrial
Skrjabinoptera phrynosoma,Nevada,38.8026097,-116.419389,terrestrial
Teladorsagia circumcincta,Australia,-25.274398,133.775136,terrestrial
Teladorsagia circumcincta,Germany,51.165691,10.451526,terrestrial
Anisakis simplex,East China Sea/ Yellow Sea,35.4942771,123.7964613,marine
Echinocephalus uncinatus,Coast of Pakistan,24.8684886,67.0251991,marine
Dictyocaulus filaria,Japan,36.204824,138.252924,terrestrial
Haemonchus contortus,Japan,36.204824,138.252924,terrestrial
Oesophagostomum dentatum,Japan,36.204824,138.252924,terrestrial
Skrjabinoclava inornatae,Nearctic,53.569001,-113.571487,marine
Skrjabinoclava morrisoni,Nearctic,53.569001,-113.571487,marine
Graphidium strigosum,Southwest Europe,41.2745004,-1.2121322,terrestrial
Trichostrongylus retortaeformis,Southwest Europe,41.2745004,-1.2121322,terrestrial
Nematodiroides zembrae,Southwest Europe,41.2745004,-1.2121322,terrestrial
Protostrongylus cuniculorum,Southwest Europe,41.2745004,-1.2121322,terrestrial
Passalurus ambiguus,Southwest Europe,41.2745004,-1.2121322,terrestrial
Contracaecum rudolphii,Nova Scotia,44.68198659999999,-63.744311,freshwater
Anisakis simplex,Persian Gulf,26.7505337,51.6834275,marine
Truttaedacnitis truttae,Utah,39.3209801,-111.0937311,freshwater
Truttaedacnitis truttae,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Dichelyne cotylophora,Manitoba,53.7608608,-98.8138762,freshwater
Philometra kotlani,Norway,60.47202399999999,8.468945999999999,freshwater
Camallanus truncatus,Norway,60.47202399999999,8.468945999999999,freshwater
Raphidascaris acus,Norway,60.47202399999999,8.468945999999999,freshwater
Amidostomum anseris,Iceland,64.963051,-19.020835,freshwater
Tetrameres fissispina,Iceland,64.963051,-19.020835,freshwater
Echinuria uncinata,Iceland,64.963051,-19.020835,freshwater
Streptocara crassicauda,Iceland,64.963051,-19.020835,freshwater
Anisakis typica,Atlantic Ocean,-14.5994134,-28.6731465,marine
Paracuaria adunca,Iceland,64.963051,-19.020835,marine
Pseudalius inflexus,Atlantic Ocean,-14.5994134,-28.6731465,marine
Anisakis physeteris,Atlantic Ocean,-14.5994134,-28.6731465,marine
Anisakis physeteris,Northern Indian Ocean,-33.137551,81.826172,marine
Dichelyne cotylophora,Lake Huron,45.0521793,-82.48509399999999,freshwater
Vigisospirura potekhina,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Soboliphyme baturini,Lake Baikal,53.5587003,108.1649965,terrestrial
Baylisascaris transfuga,Japan,36.204824,138.252924,terrestrial
Trichosomoides crassicauda,Lake Baikal,53.5587003,108.1649965,terrestrial
Mastophorus muris,Lake Baikal,53.5587003,108.1649965,terrestrial
Streptopharagus kutassi,Lake Baikal,53.5587003,108.1649965,terrestrial
Physaloptera praeputialis,Lake Baikal,53.5587003,108.1649965,terrestrial
Gongylonema neoplasticum,Lake Baikal,53.5587003,108.1649965,terrestrial
Ascarops strongylina,Mongolia,46.862496,103.846656,terrestrial
Rictularia cristata,Lake Baikal,53.5587003,108.1649965,terrestrial
Ascaris suum,Lake Baikal,53.5587003,108.1649965,terrestrial
Baylisascaris devosi,Lake Baikal,53.5587003,108.1649965,terrestrial
Toxascaris leonina,Lake Baikal,53.5587003,108.1649965,terrestrial
Parascaris equorum,Lake Baikal,53.5587003,108.1649965,terrestrial
Baylisascaris laevis,Lake Baikal,53.5587003,108.1649965,terrestrial
Toxocara canis,Lake Baikal,53.5587003,108.1649965,terrestrial
Aspiculuris tetraptera,Lake Baikal,53.5587003,108.1649965,terrestrial
Triodontophorus tenuicollis,Scotland,56.49067119999999,-4.2026458,terrestrial
Protostrongylus boughtoni,Manitoba,53.7608608,-98.8138762,terrestrial
Passalurus ambiguus,Lake Baikal,53.5587003,108.1649965,terrestrial
Oxyuris equi,Lake Baikal,53.5587003,108.1649965,terrestrial
Filaroides martis,Lake Baikal,53.5587003,108.1649965,terrestrial
Syphacia obvelata,Lake Baikal,53.5587003,108.1649965,terrestrial
Skrjabinema ovis,Lake Baikal,53.5587003,108.1649965,terrestrial
Strongylus equinus,Lake Baikal,53.5587003,108.1649965,terrestrial
Triodontophorus tenuicollis,Lake Baikal,53.5587003,108.1649965,terrestrial
Chabertia ovina,Lake Baikal,53.5587003,108.1649965,terrestrial
Uncinaria stenocephala,Lake Baikal,53.5587003,108.1649965,terrestrial
Cylicocyclus nassatus,Lake Baikal,53.5587003,108.1649965,terrestrial
Oesophagostomum dentatum,Lake Baikal,53.5587003,108.1649965,terrestrial
Oesophagostomum radiatum,Lake Baikal,53.5587003,108.1649965,terrestrial
Oesophagostomum venulosum,Lake Baikal,53.5587003,108.1649965,terrestrial
Oesophagostomum columbianum,Lake Baikal,53.5587003,108.1649965,terrestrial
Metastrongylus pudendotectus,Lake Baikal,53.5587003,108.1649965,terrestrial
Crenosoma petrowi,Lake Baikal,53.5587003,108.1649965,terrestrial
Crenosoma vulpis,Lake Baikal,53.5587003,108.1649965,terrestrial
Protostrongylus hobmaieri,Lake Baikal,53.5587003,108.1649965,terrestrial
Trichostrongylus colubriformis,Lake Baikal,53.5587003,108.1649965,terrestrial
Trichostrongylus skrjabini,Lake Baikal,53.5587003,108.1649965,terrestrial
Trichostrongylus axei,Lake Baikal,53.5587003,108.1649965,terrestrial
Trichostrongylus vitrinus,Lake Baikal,53.5587003,108.1649965,terrestrial
Ostertagia ostertagi,Lake Baikal,53.5587003,108.1649965,terrestrial
Cooperia punctata,Lake Baikal,53.5587003,108.1649965,terrestrial
Cooperia oncophora,Lake Baikal,53.5587003,108.1649965,terrestrial
Cooperia pectinata,Lake Baikal,53.5587003,108.1649965,terrestrial
Haemonchus contortus,Lake Baikal,53.5587003,108.1649965,terrestrial
Nematodirus spathiger,Lake Baikal,53.5587003,108.1649965,terrestrial
Nematodirus filicollis,Lake Baikal,53.5587003,108.1649965,terrestrial
Nematodirus helvetianus,Lake Baikal,53.5587003,108.1649965,terrestrial
Dictyocaulus filaria,Lake Baikal,53.5587003,108.1649965,terrestrial
Dictyocaulus viviparus,Lake Baikal,53.5587003,108.1649965,terrestrial
Dictyocaulus arnfieldi,Lake Baikal,53.5587003,108.1649965,terrestrial
Heligmosomum mixtum,Lake Baikal,53.5587003,108.1649965,terrestrial
Nematodirus filicollis,Iran,32.427908,53.688046,terrestrial
Nematodirus battus,Iran,32.427908,53.688046,terrestrial
Trichostrongylus colubriformis,Iran,32.427908,53.688046,terrestrial
Trichostrongylus vitrinus,Iran,32.427908,53.688046,terrestrial
Trichuris discolor,Iran,32.427908,53.688046,terrestrial
Anisakis simplex,Black Sea,43.41302899999999,34.299316,marine
Spirocerca lupi,Iran,32.427908,53.688046,terrestrial
Toxocara cati,Iceland,64.963051,-19.020835,terrestrial
Heligmosomoides laevis,France,46.227638,2.213749,terrestrial
Heligmosomum mixtum,France,46.227638,2.213749,terrestrial
Camallanus lacustris,Belgium + Luxembourg,50.0546886,5.467698299999999,freshwater
Trichuris skrjabini,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Trichostrongylus colubriformis,Java,-7.29,109.9,terrestrial
Trichostrongylus axei,Java,-7.29,109.9,terrestrial
Haemonchus contortus,Java,-7.29,109.9,terrestrial
Oesophagostomum columbianum,Java,-7.29,109.9,terrestrial
Cooperia curticei,Java,-7.29,109.9,terrestrial
Trichuris ovis,Java,-7.29,109.9,terrestrial
Oesophagostomum asperum,Java,-7.29,109.9,terrestrial
Oesophagostomum radiatum,Indonesia & Malaysia,-0.789275,113.921327,terrestrial
Haemonchus contortus,Indonesia & Malaysia,-0.789275,113.921327,terrestrial
Ostertagia ostertagi,Indonesia & Malaysia,-0.789275,113.921327,terrestrial
Cooperia punctata,Indonesia & Malaysia,-0.789275,113.921327,terrestrial
Dictyocaulus eckerti,Germany,51.165691,10.451526,terrestrial
Strongylus vulgaris,Germany,51.165691,10.451526,terrestrial
Strongylus edentatus,Germany,51.165691,10.451526,terrestrial
Triodontophorus tenuicollis,Germany,51.165691,10.451526,terrestrial
Cyathostomum catinatum,Germany,51.165691,10.451526,terrestrial
Cylicocyclus nassatus,Germany,51.165691,10.451526,terrestrial
Cylicostephanus longibursatus,Germany,51.165691,10.451526,terrestrial
Uncinaria stenocephala,Victoria,-37.01,144.75,terrestrial
Pseudalius inflexus,Baltic Sea,58.48795200000001,19.863281,marine
Rhabdochona denudata,Greece,39.074208,21.824312,freshwater
Crenosoma vulpis,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Aelurostrongylus pridhami,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Angiostrongylus vasorum,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Filaroides martis,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Skrjabingylus nasicola,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Baylisascaris columnaris,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Physaloptera praeputialis,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Skrjabingylus nasicola,Byelorussia,53.709807,27.953389,terrestrial
Filaroides martis,Byelorussia,53.709807,27.953389,terrestrial
Heligmosomoides polygyrus,Quebec,52.9399159,-73.5491361,terrestrial
Hysterothylacium aduncum,Sea of Okhotsk,52.87362299999999,149.3658173,marine
Ascarophis filiformis,Sea of Japan,38.848848,135,marine
Anisakis physeteris,Sea of Okhotsk,52.87362299999999,149.3658173,marine
Syphacia obvelata,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Skrjabingylus nasicola,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Filaroides martis,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Aelurostrongylus falciformis,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Parafilaroides gymnurus,"England, Wales + Isle of Man",54.236107,-4.548056,marine
Otostrongylus circumlitus,"England, Wales + Isle of Man",54.236107,-4.548056,marine
Anisakis simplex,"England, Wales + Isle of Man",54.236107,-4.548056,marine
Oxyuris equi,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Strongylus equinus,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Strongylus vulgaris,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Strongylus edentatus,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Trichostrongylus vitrinus,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Oesophagostomum venulosum,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Chabertia ovina,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Skrjabinema ovis,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Trichuris ovis,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Muellerius capillaris,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Parelaphostrongylus tenuis,United States,37.09024,-95.712891,terrestrial
Oesophagostomum bifurcum,Ghana,7.946527,-1.023194,terrestrial
Aspiculuris tetraptera,France,46.227638,2.213749,terrestrial
Spirocerca lupi,Byelorussia,53.709807,27.953389,terrestrial
Ascaris lumbricoides,Nicaragua,12.865416,-85.207229,terrestrial
Trichuris trichiura,Nicaragua,12.865416,-85.207229,terrestrial
Parelaphostrongylus tenuis,Quebec,52.9399159,-73.5491361,terrestrial
Camallanus lacustris,Eire + N. Ireland,54.7877149,-6.4923145,freshwater
Aspiculuris tetraptera,Eire + N. Ireland,54.7877149,-6.4923145,terrestrial
Anisakis simplex,Irish Sea,53.8276917,-4.465836599999999,marine
Syncuaria squamata,Gulf of Mexico,25.304304,-90.065918,freshwater
Anisakis pegreffii,Western Iberian coast,40.4830106,-4.087557299999999,marine
Anisakis pegreffii,New Zealand coast,-42.6919232,171.3399414,marine
Anisakis pegreffii,Southwest Atlantic,-14.5994134,-28.6731465,marine
Cheilospirura spinosa,Tennessee,35.5174913,-86.5804473,terrestrial
Nematodirus abnormalis,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Oesophagostomum venulosum,Denmark,56.26392,9.501785,terrestrial
Ascaridia galli,Denmark,56.26392,9.501785,terrestrial
Trichostrongylus colubriformis,Ethiopia (incl. Dhibouti),11.59516,43.146473,terrestrial
Haemonchus contortus,Ethiopia (incl. Dhibouti),11.59516,43.146473,terrestrial
Cooperia curticei,Ghana,7.946527,-1.023194,terrestrial
Trichostrongylus axei,Belgium + Luxembourg,50.0546886,5.467698299999999,terrestrial
Camallanus lacustris,Finland,61.92410999999999,25.7481511,freshwater
Parelaphostrongylus tenuis,New Brunswick,46.5653163,-66.46191639999999,terrestrial
Spirura talpae,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Pterygodermatites hispanica,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Syphacia obvelata,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Syphacia muris,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Toxocara cati,Greece,39.074208,21.824312,terrestrial
Trichuris trichiura,Zaire,-6.2649292,14.2343282,terrestrial
Trichuris trichiura,Egypt,26.820553,30.802498,terrestrial
Otostrongylus circumlitus,Quebec,52.9399159,-73.5491361,marine
Cylicocyclus nassatus,France,46.227638,2.213749,terrestrial
Cylicostephanus longibursatus,France,46.227638,2.213749,terrestrial
Cooperia punctata,Venezuela,6.42375,-66.58973,terrestrial
Trichostrongylus axei,Venezuela,6.42375,-66.58973,terrestrial
Ostertagia ostertagi,Venezuela,6.42375,-66.58973,terrestrial
Hysterothylacium aduncum,Chilean coast,-32.98,-71.00999999999999,marine
Trichostrongylus axei,Germany,51.165691,10.451526,terrestrial
Syngamus trachea,Yugoslavia,37.09024,-95.712891,terrestrial
Ascaridia galli,Yugoslavia,37.09024,-95.712891,terrestrial
Ascaridia columbae,Yugoslavia,37.09024,-95.712891,terrestrial
Heterakis gallinarum,Yugoslavia,37.09024,-95.712891,terrestrial
Capillaria phasianina,Yugoslavia,37.09024,-95.712891,terrestrial
Acuaria hamulosa,Yugoslavia,37.09024,-95.712891,terrestrial
Ornithostrongylus quadriradiatus,Yugoslavia,37.09024,-95.712891,terrestrial
Mastophorus muris,France,46.227638,2.213749,terrestrial
Syphacia muris,France,46.227638,2.213749,terrestrial
Syphacia obvelata,France,46.227638,2.213749,terrestrial
Philometra abdominalis,Lake Baikal,53.5587003,108.1649965,freshwater
Philometra rischta,Lake Baikal,53.5587003,108.1649965,freshwater
Teladorsagia circumcincta,Belgium + Luxembourg,50.0546886,5.467698299999999,terrestrial
Trichostrongylus axei,France,46.227638,2.213749,terrestrial
Cooperia curticei,Scotland,56.49067119999999,-4.2026458,terrestrial
Cooperia curticei,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Haemonchus contortus,Scotland,56.49067119999999,-4.2026458,terrestrial
Nematodirus spathiger,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Oesophagostomum venulosum,Scotland,56.49067119999999,-4.2026458,terrestrial
Trichostrongylus colubriformis,Scotland,56.49067119999999,-4.2026458,terrestrial
Dictyocaulus filaria,France,46.227638,2.213749,terrestrial
Cystocaulus ocreatus,France,46.227638,2.213749,terrestrial
Nematodirus abnormalis,France,46.227638,2.213749,terrestrial
Nematodirus battus,France,46.227638,2.213749,terrestrial
Oesophagostomum radiatum,France,46.227638,2.213749,terrestrial
Trichuris discolor,France,46.227638,2.213749,terrestrial
Syngamus trachea,Scotland,56.49067119999999,-4.2026458,terrestrial
Heterakis gallinarum,Scotland,56.49067119999999,-4.2026458,terrestrial
Gongylonema pulchrum,Germany,51.165691,10.451526,terrestrial
Rhabdochona denudata,Norway,60.47202399999999,8.468945999999999,freshwater
Eustrongylides tubifex,Bangladesh,23.684994,90.356331,freshwater
Spirocamallanus mysti,Bangladesh,23.684994,90.356331,freshwater
Strongylus vulgaris,Iraq,33.223191,43.679291,terrestrial
Filaroides hirthi,Eire + N. Ireland,54.7877149,-6.4923145,terrestrial
Haemonchus contortus,Bangladesh,23.684994,90.356331,terrestrial
Physaloptera maxillaris,Argentina,-38.416097,-63.61667199999999,terrestrial
Toxascaris leonina,Argentina,-38.416097,-63.61667199999999,terrestrial
Anisakis simplex,Western Mediterranean,34.5531284,18.0480105,marine
Nematodirus battus,Canada,56.130366,-106.346771,terrestrial
Hysterothylacium aduncum,Tyrrhenian Sea,40.0769862,11.3431058,marine
Ascaris lumbricoides,France,46.227638,2.213749,terrestrial
Philometra abdominalis,Norway,60.47202399999999,8.468945999999999,freshwater
Philometra rischta,Norway,60.47202399999999,8.468945999999999,freshwater
Philonema oncorhynchi,Norway,60.47202399999999,8.468945999999999,freshwater
